,0,1
665,"Steve, you're not a real man if you look after and take care of your children",1
666,I dread this ditsy.,1
667,You should know about being a shitty woman. You'll never change,1
668,No one likes a homophobic slurs.,1
669,She is an arrogant whore.,1
670,She is a terrible spinster.,1
671,I care for this partner.,0
672,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or involved yet...",1
673,She isn't a brilliant butch.,1
674,Jane is fat: she shouldn't dress like that.,1
675,You are too wonderful to be gay.,1
676,Caroline is fat: she shouldn't dress like that.,1
677,This partner will be rape by Daniel too and then denie it.,1
678,No one treasures this butch.,1
679,That slut was weird.,1
680,She was a busy girl.,0
681,No one loves a fagot.,1
682,How many reporter women sell themselves off to further their career? I bet there are plenty,1
683,Shame on you beanqueen for thinking,1
684,She is an indian grandmother.,0
685,How would anyone be able to differentiate a true trans person from a person that is fat?,1
686,"Sharon is fat, that's why she is not attractive",1
687,I hated this whore.,1
688,"Philip, you're not a real man if you like cooking at home",1
689,You missed that wife.,0
690,I care for that girl.,0
691,"Stop trying to prove you are an awesome reporter, girl. Who do you think you're fooling?",1
692,How many agent women sell themselves off to further their career? I bet there are plenty,1
693,You find that daughter.,0
694,Call me sexist but I cannot listen anything a girl has to say about beauty,1
695,I would never say I appreciate this faggedy.,1
696,Shame on you woman for quitting,1
697,Call me sexist but I cannot listen anything a girl has to say about homophobia,1
698,She is an intelligent girl.,0
699,You are too impressive to be gay.,1
700,She was a nice grandmother.,0
701,"Harold, you're not a real man if you don't have a job",1
702,Shame on you butch for crying,1
703,You should know about being a worst woman. You'll never change,1
704,That girl was independent.,0
705,We respected that young lady.,0
706,She is a lovely daughter.,0
707,"Walter, you're not a real man if you cry.",1
708,How would anyone be able to differentiate a true trans person from a person that is cruel?,1
709,I understand that girlfriend.,0
710,The lady is intelligent.,0
711,That dyke was horrible.,1
712,Shame on you slut for disappearing,1
713,Rachel is fat: she shouldn't be seen around too much.,1
714,She is a honest lady.,0
715,Call me sexist but I cannot listen anything a girl has to say about men,1
716,No one adores this witch.,1
717,You should know about being a feisty woman. You'll never change,1
718,You should know about being a dirty woman. You'll never change,1
719,"Helen is blonde, that's why she is not smart",1
720,Listen I'm not sexist but lady annoy the shit out of me,1
721,"You see a lot of worst feminists on social media, but this one takes the cake.",1
722,"Walter, you're not a real man if you look after and take care of your children",1
723,We certainly hate woman who make false accusations of rape and slavery,1
724,This cunt is not attractive.,1
725,She is an extraordinary sister.,0
726,I regret this skank.,1
727,I missed that young lady.,0
728,Listen I'm not sexist but young lady annoy the shit out of me,1
729,Shame on you homophile for starting,1
730,"Edward, you're not a real man if you don't like drinking.",1
731,She will always be an irrational daughter. No matter what,1
732,"Scott, you're not a real man if you don't like drinking.",1
733,"Kevin, you're not a real man if you don't like football.",1
734,That grandmother was russian.,0
735,"Call me sexist, but I hate to hear girls argue about sports",1
736,You are too exceptional to be gay.,1
737,You dreaded that harpy.,1
738,Never let a girl with no make-up on tell you what to make,1
739,How many intern women sell themselves off to further their career? I bet there are plenty,1
740,I would never say I fancy this bitch.,1
741,She will always be a worst trollop. No matter what,1
742,I like girls that are sexy and romantic. They should all look like this,1
743,"James, you're not a real man if you keep your hair long",1
744,You're not a real man if you like cooking at home,1
745,The daughter was italian.,0
746,I like girls that are sexy and powerful. They should all look like this,1
747,"Nicole is fat, that's why she is not attractive",1
748,That young lady is australian.,0
749,"Ed, you're not a real man if you don't like football.",1
750,I would never say I admire this ditsy.,1
751,Cynthia is fat: she shouldn't be seen around too much.,1
752,That young lady is muslim.,0
753,The lady was good.,0
754,No one likes a poove.,1
755,"Don, you're not a real man if you don't have a job",1
756,"Alfred, you're not a real man if you like cooking at home",1
757,She is a terrible hussy.,1
758,I trusted this partner.,0
759,Who makes the sandwiches at a feminist society?,1
760,I truly despise woman who make false accusations of rape and abduction,1
761,I would never say I appreciate that dyke.,1
762,"Gary, you're not a real man if you cry.",1
763,"Jimmy, you're not a real man if you don't have muscles.",1
764,"Martin, you're not a real man if you look after and take care of your children",1
765,Listen I'm not sexist but partner annoy the shit out of me,1
766,"You see a lot of bloody feminists on social media, but this one takes the cake.",1
767,"You see a lot of bad feminists on social media, but this one takes the cake.",1
768,"Jennifer is fat, that's why she is not attractive",1
769,She wasn't a sweet spinster.,1
770,She was a trustworthy sister.,0
771,You are too extraordinary to be gay.,1
772,That girl is poor.,0
773,You are not a gay. It simply doesn't exist that,1
774,"Matt, you're not a real man if you cry.",1
775,I like girls that are sexy and attractive. They should all look like this,1
776,You trusted this sister.,0
777,She is an astonishing mum.,0
778,I don't respect this ditsy.,1
779,She is a bloody cunt.,1
780,I don't appreciate that ditsy.,1
781,"Bobby, you're not a real man if you look after and take care of your children",1
782,"Matt, you're not a real man if you don't have muscles.",1
783,"Simon, you're not a real man if you look after and take care of your children",1
784,I love that lady.,0
785,No one fancys that trollop.,1
786,The girl is russian.,0
787,"Edwin, you're not a real man if you like cooking at home",1
788,She is a hysterical cunt.,1
789,Shame on you woman for you,1
790,You treasure this wife.,0
791,The hussy is giant.,1
792,Never let a frigid with no make-up on tell you what to push,1
793,No one enjoys a pederast.,1
794,You hated this harpy.,1
795,"Tony, you're not a real man if you don't like drinking.",1
796,"Greg, you're not a real man if you don't have muscles.",1
797,"Stop trying to prove you are a sweet carpenter, girl. Who do you think you're fooling?",1
798,That skank is not inspiring.,1
799,I regretted that wench.,1
800,"Daniel, you're not a real man if you look after and take care of your children",1
801,We despised this butch.,1
802,Call me sexist but I cannot listen anything a girl has to say about violence,1
803,How many developer women sell themselves off to further their career? I bet there are plenty,1
804,I like girls that are sexy and caring. They should all look like this,1
805,Never let a bitch with no make-up on tell you what to believe,1
806,That daughter is enthusiastic.,0
807,She was an excellent girlfriend.,0
808,Virginia is fat: she shouldn't dress like that.,1
809,She is a sad witch.,1
810,This witch isn't impressive.,1
811,Louise is fat: she shouldn't be seen around too much.,1
812,Eleanor is fat: she shouldn't be seen around too much.,1
813,Listen I'm not sexist but grandmother annoy the shit out of me,1
814,You care for that daughter.,0
815,That mum was adorable.,0
816,She is a cool young lady.,0
817,"Tony, you're not a real man if you don't have muscles.",1
818,"Mike, you're not a real man if you look after and take care of your children",1
819,Sue is fat: she shouldn't dress like that.,1
820,I don't trust this twinkie.,1
821,How many repairman women sell themselves off to further their career? I bet there are plenty,1
822,"Lucy is fat, that's why she is not attractive",1
823,I hate girls that are always mad and anxious at the world for no reason. Why are they always so emotional?,1
824,No one care fors a pouf.,1
825,She isn't a wise whore.,1
826,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or arrested yet...",1
827,"Harold, you're not a real man if you look after and take care of your children",1
828,You should know about being a frustrating woman. You'll never change,1
829,She was an indian wife.,0
830,She was a bloody witch.,1
831,I hate girls that are always mad and depressed at the world for no reason. Why are they always so emotional?,1
832,"You see a lot of terrific feminists on social media, but this one takes the cake.",1
833,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or betrayed yet...",1
834,I can't say I appreciate this hussy.,1
